ts,id.orig_h,id.orig_p,id.resp_h,id.resp_p,orig_bytes,resp_bytes,bytes_ratio,duration,duration_zscore,conn_state_encoded,conn_interval,time_since_last_conn,conn_count_10s,conn_count_60s,conn_count_300s,interval_stddev,burst_score,total_conn_from_ip,hour_of_day,ja3,ja3_frequency,ja3_is_known,ja3_behavior_score,unique_ja3_from_ip,is_known_ip,ip_first_seen_hours_ago,recon_pattern_score,recent_activity_score,recent_docker_event,time_since_container_start,is_attack,attack_phase
1767537511.9152596,172.18.0.7,59208,172.18.0.2,8501,800.7,1741.7,0.4597251370652595,0.045345,0.934198443355416,3,14.37377405166626,14.37377405166626,1,2,5,2126.1861135523604,0.0,164,14,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.0006960429853051489,0.29156898871027453,0.20755927101313723,0,4.613032028984774,0,normal
1767537518.4042928,172.18.0.5,62531,172.18.0.2,8501,806.2,1745.3,0.4619239993647921,0.066508,1.983707215167949,3,47.32629466056824,47.32629466056824,1,2,5,2079.1072110089144,0.0,138,14,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.0007447083431348292,0.11823761413717053,0.16471021250195042,0,7.163046322132486,0,normal
1767537523.4915037,172.18.0.11,50823,172.18.0.2,8501,1082.5,1730.0,0.6257328507731883,0.02287,-0.1804222250775295,3,118.05037498474121,118.05037498474121,1,1,4,3017.8233130284316,0.0,145,14,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.0005866774308529422,0.21066946310356058,0.2511574846344818,0,0.7566437989217012,0,normal
1767537535.8212595,172.18.0.10,44185,172.18.0.2,8501,1061.6,1741.4,0.6096168039246755,0.053481,1.3376856083981068,3,295.49957966804504,295.49957966804504,1,1,2,2618.1036835140794,0.0,143,14,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.0008052878981943071,0.131780151484974,0.1947991995711632,0,6.8684777471632685,0,normal
1767537540.7660866,172.18.0.5,38021,172.18.0.2,8501,1072.3,1745.3,0.6144001533273837,0.062078,1.7640070599932525,3,22.361793756484985,22.361793756484985,1,2,6,2218.550562149619,0.0,139,14,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.00014945937992180103,0.015374144633771292,0.2892733016616807,1,2.1522756433529064,0,normal
1767537544.0621555,172.18.0.9,44441,172.18.0.2,8501,1079.0,1739.9,0.6201206162332497,0.059274,1.6249650298393303,3,42.54639649391174,42.54639649391174,1,2,3,2285.963207104916,0.0,148,14,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.0008104462396407631,0.2401778119151573,0.22947207307792775,0,8.108634858427632,0,normal
1767537545.502629,172.18.0.7,57635,172.18.0.2,8501,1092.4,1741.8,0.6271532845208279,0.057551,1.5395246441560566,3,33.587369441986084,33.587369441986084,1,3,5,3472.3432133797223,0.0,165,14,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.0004595286424217241,0.10783065912020816,0.20532328151589677,0,6.22612702449876,0,normal
1767537591.664106,172.18.0.10,65532,172.18.0.2,8501,806.1,1731.1,0.4656440493059209,0.034156,0.3792480275803839,3,55.842846393585205,55.842846393585205,1,2,2,3274.8252403340352,0.0,144,14,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.0008773097850860868,0.12002694345952727,0.3479153746598316,1,3.7919253295470607,0,normal
1767537594.1765454,172.18.0.7,44287,172.18.0.2,8501,792.9,1746.8,0.4538876985562841,0.035138,0.4279857900566474,3,48.67391633987427,48.67391633987427,1,2,6,3278.893344589612,0.0,166,14,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.0001882822888414063,0.08577662304435356,0.2702578205349674,1,2.3180545351411754,0,normal
1767537615.2517207,172.18.0.11,33726,172.18.0.2,8501,806.2,1740.9,0.4631034706827882,0.043813,0.8581857996095852,3,91.76021695137024,91.76021695137024,1,1,4,2762.820611636763,0.0,146,14,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.0005532402217185116,0.1678710995959644,0.22786895727043832,0,8.678548321705915,0,normal
1767537631.3280084,172.18.0.7,51299,172.18.0.2,8501,807.9,1746.7,0.4625375244970446,0.068521,2.0835469542320117,3,37.1514630317688,37.1514630317688,1,2,7,2982.308307851893,0.0,167,14,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.0008488960150727262,0.03432822676370455,0.2659320865991015,1,0.6132105539567474,0,normal
1767537647.8090174,172.18.0.5,50470,172.18.0.2,8501,800.2,1731.1,0.4622406431988123,0.065832,1.950178118099987,3,107.04293084144592,107.04293084144592,1,1,6,2494.6818335279213,0.0,140,14,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.0003602105922670035,0.22312903846146984,0.21848052639229243,1,3.001510244343193,0,normal
1767537651.9186056,172.18.0.7,33133,172.18.0.2,8501,794.7,1746.1,0.455094270015096,0.063773,1.8481047485095972,3,20.59059715270996,20.59059715270996,1,3,8,1971.4255287620751,0.0,168,14,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.0006769354480034634,0.04688757844665039,0.3108956213533788,1,4.931130749379281,0,normal
1767537670.2652626,172.18.0.7,36539,172.18.0.2,8501,1065.0,1740.7,0.6118330058513805,0.065038,1.9108407762643171,3,18.346657037734985,18.346657037734985,1,3,8,3118.567917655836,0.0,169,14,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.0006852342990808929,0.07769788088398603,0.32206190085483327,1,9.252559020289738,0,normal
1767537671.1074088,172.18.0.8,59433,172.18.0.2,8501,805.4,1745.1,0.4614914159064671,0.047466,1.0393506887184578,3,186.33511567115784,186.33511567115784,1,1,3,3299.923569328711,0.0,161,14,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.00029068728719226246,0.2203622917808787,0.19896024666873363,0,5.212990066704492,0,normal
1767537749.338212,172.18.0.11,49779,172.18.0.2,8501,1089.7,1739.7,0.6263419361114609,0.029162,0.1315822073767301,3,134.08649134635925,134.08649134635925,1,1,3,1519.7277757418822,0.0,147,14,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.0009504604041825483,0.13025286428172383,0.2299337093156318,1,3.5508186285581935,0,normal
1767537751.8895812,172.18.0.10,53411,172.18.0.2,8501,1081.8,1747.2,0.6191483213938971,0.016224,-0.5100377033945718,3,160.2254753112793,160.2254753112793,1,1,3,2367.9584978996027,0.0,145,14,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.0004087034317090217,0.1659415954208647,0.13858501430028639,0,9.777310525868065,0,normal
1767537763.29326,172.18.0.7,60818,172.18.0.2,8501,809.6,1744.0,0.464204688125282,0.013046,-0.6676734345682375,3,93.0279974937439,93.0279974937439,1,1,8,2751.927102196729,0.0,170,14,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.0008241799543088095,0.26252223912180117,0.17842273894192795,0,7.869267385288985,0,normal
1767537819.2657502,172.18.0.7,44149,172.18.0.2,8501,794.0,1744.9,0.4550536589685062,0.055349,1.4302874481833145,3,55.972490072250366,55.972490072250366,1,2,7,1918.5117143786583,0.0,171,14,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.000819225355696395,0.19931691734996473,0.36475260012009525,1,2.6237023926164,0,normal
1767537853.9961956,172.18.0.6,53530,172.18.0.2,8501,1093.6,1744.0,0.6270628999857562,0.037017,0.5211692137905743,3,456.6247880458832,456.6247880458832,1,1,1,2978.482700151457,0.0,144,14,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.0008457006006139219,0.15707181892983163,0.23910692232659206,0,4.693167548419282,0,normal
1767537856.8224993,172.18.0.10,64195,172.18.0.2,8501,796.1,1732.7,0.4594776894588597,0.067451,2.0304796845991318,3,104.93291807174683,104.93291807174683,1,1,3,2877.0398958060237,0.0,146,14,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.000994961447583517,0.2583162960222811,0.11794502960365819,1,2.374318032727428,0,normal
1767537859.364957,172.18.0.11,57700,172.18.0.2,8501,801.3,1731.8,0.4626823366389401,0.041478,0.7423881004439206,3,110.02674508094788,110.02674508094788,1,1,3,2875.21700368211,0.0,148,14,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.0008037567993563774,0.1835917049037652,0.18027294686152967,1,1.6250111389622377,0,normal
1767537876.730013,172.18.0.6,34361,172.18.0.2,8501,806.9,1744.0,0.4626467221935286,0.038701,0.6046595202499337,3,22.73381733894348,22.73381733894348,1,2,2,2448.892348132674,0.0,145,14,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.000798123352530081,0.28695015957346975,0.1485713934201792,0,9.746069710093902,0,normal
1767537892.1862864,172.18.0.10,43564,172.18.0.2,8501,806.1,1732.7,0.4652138303536894,0.056886,1.506519639921939,3,35.36378717422485,35.36378717422485,1,2,3,3486.0568838752383,0.0,147,14,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.0007698832855057823,0.19962264949862754,0.1837824480020967,1,1.040747857946779,0,normal
1767537906.843526,172.18.0.9,38759,172.18.0.2,8501,1064.2,1748.2,0.6087339635387241,0.033337,0.338667912480899,3,362.78137040138245,362.78137040138245,1,1,1,2699.4152012506784,0.0,149,14,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.0001703375251209063,0.01458328900450344,0.35426073929486224,1,2.0716018397747495,0,normal
1767537920.0653882,172.18.0.5,51689,172.18.0.2,8501,1080.5,1732.6,0.6236528677993983,0.021138,-0.266358545097213,3,272.2563707828522,272.2563707828522,1,1,2,2472.1110563309894,0.0,141,14,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,7.595062892283688e-05,0.0520009723323987,0.15058470744352173,1,9.25799752272519,0,normal
1767537920.7825243,172.18.0.11,64894,172.18.0.2,8501,1083.9,1733.2,0.6253733877525957,0.028555,0.1015220805146047,3,61.41756725311279,61.41756725311279,1,1,3,2929.3169921504223,0.0,149,14,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.0009682485690660194,0.00236597901866058,0.10739272945946167,0,5.222616360987925,0,normal
1767537944.124751,172.18.0.11,63667,172.18.0.2,8501,1089.1,1743.8,0.6245545568658167,0.031564,0.2507224789964276,3,23.34222674369812,23.34222674369812,1,2,4,3045.061626327193,0.0,150,14,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.0007014412774258169,0.2923808141658958,0.14528646511139393,1,8.832154337500185,0,normal
1767537945.0409164,172.18.0.7,58325,172.18.0.2,8501,791.4,1745.6,0.4533569285928348,0.014768,-0.5822658502120744,3,125.77516627311707,125.77516627311707,1,1,5,1779.4757663367234,0.0,172,14,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.0009175307447809822,0.27536832628380853,0.27665271623739873,0,2.906392944562054,0,normal
1767537945.2722962,172.18.0.12,54393,172.18.0.2,8501,798.4,1747.2,0.4569991909560873,0.054405,1.3834923566107027,3,758.9832456111908,758.9832456111908,1,1,1,3408.880695517012,0.0,129,14,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,9.300606568999581e-05,0.004055159616911308,0.2472194345357611,1,1.1942437370394212,0,normal
1767537951.5429919,172.18.0.10,45405,172.18.0.2,8501,1099.6,1741.8,0.6313154247969087,0.068873,2.100996441613607,3,59.3567054271698,59.3567054271698,1,2,4,1769.4895138727763,0.0,148,14,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.0006740333577668154,0.2131129096632696,0.22194871746627032,0,8.904760465791684,0,normal
1767537957.57693,172.18.0.1,56442,172.18.0.2,8501,798.0,2286.0,0.2587548638132296,0.005229,-0.6287118400706473,0,743.7876634597778,743.7876634597778,1,1,1,159.3868351785593,0.0,120,14,0149f47eabf9a20d0893e2a44e5a6323,441,0,0.5,1,0,2.1802804916434817,0.0,0.1428571428571428,0,0.0,1,recon
1767537957.8964052,172.18.0.1,56454,172.18.0.2,8501,802.0,8757.0,0.0838999895386546,0.006764,-0.508384454660131,0,0.3194751739501953,0.3194751739501953,2,2,2,159.3868351785593,1.0,121,14,0149f47eabf9a20d0893e2a44e5a6323,441,0,0.5,1,0,2.180369234747357,0.7,0.2857142857142857,0,0.0,1,recon
1767537958.217024,172.18.0.1,56456,172.18.0.2,8501,797.0,7605.0,0.0948583670554629,0.006653,-0.5170856532142466,0,0.3206188678741455,0.3206188678741455,3,3,3,159.3868351785593,1.0,122,14,0149f47eabf9a20d0893e2a44e5a6323,441,0,0.5,1,0,2.1804582955439886,1.0,0.4285714285714285,0,0.0,1,recon
1767537958.5376542,172.18.0.1,56458,172.18.0.2,8501,801.0,12578.0,0.0598699454368786,0.006917,-0.496390910707161,0,0.3206300735473633,0.3206300735473633,4,4,4,159.3868351785593,1.0,123,14,0149f47eabf9a20d0893e2a44e5a6323,441,0,0.5,1,0,2.180547359453308,1.0,0.5714285714285714,0,0.0,1,inject
1767537959.062777,172.18.0.1,56474,172.18.0.2,8501,1028.0,1805.0,0.3628662195552418,0.038444,1.974984646190132,0,0.525122880935669,0.525122880935669,5,5,5,159.3868351785593,1.0,124,14,0149f47eabf9a20d0893e2a44e5a6323,441,0,0.5,1,0,2.180693226920234,1.0,0.7142857142857143,0,0.0,1,inject
1767537959.618828,172.18.0.1,56490,172.18.0.2,8501,802.0,9533.0,0.0776003870343493,0.006721,-0.5117551892351487,0,0.5560510158538818,0.5560510158538818,6,6,6,159.3868351785593,1.0,125,14,0149f47eabf9a20d0893e2a44e5a6323,441,0,0.5,1,0,2.1808476855357486,1.0,0.8571428571428571,0,0.0,1,inject
1767537959.6405292,172.18.0.1,56504,172.18.0.2,8501,831.0,1805.0,0.3152503793626707,0.023361,0.7926407021205449,0,0.02170109748840332,0.02170109748840332,7,7,7,159.3868351785593,1.0,126,14,0149f47eabf9a20d0893e2a44e5a6323,441,0,0.5,1,0,2.1808537136183843,1.0,1.0,0,0.0,1,inject
1767537971.656119,172.18.0.10,43087,172.18.0.2,8501,799.2,1737.8,0.459921966220573,0.044808,0.9075380952005504,3,20.1131272315979,20.1131272315979,1,2,5,3201.1212087354343,0.0,149,14,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.0005365074319143018,0.07258537514788528,0.2810995280178601,1,7.012151244057812,0,normal
1767537973.223766,172.18.0.9,45285,172.18.0.2,8501,1092.4,1744.6,0.6261800599607116,0.062058,1.7630203019913213,3,66.38024020195007,66.38024020195007,1,1,2,2614.819167851855,0.0,150,14,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.0001338153955751741,0.12360039195522561,0.35271033905901317,0,5.420677031911136,0,normal
1767537981.7139876,172.18.0.12,48369,172.18.0.2,8501,800.0,1738.3,0.4601897358913759,0.050385,1.1841148047157048,3,36.441691398620605,36.441691398620605,1,2,2,2512.819899329613,0.0,130,14,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.00021105136029052053,0.1006574108610044,0.2970998638985955,0,3.9599212715045207,0,normal
1767537999.953399,172.18.0.6,33319,172.18.0.2,8501,1074.5,1742.9,0.616522843051592,0.017275,-0.457942753723044,3,123.22338604927063,123.22338604927063,1,1,3,2592.2452446993675,0.0,146,14,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.0004725205138993207,0.10912898085662394,0.3372843549139408,1,3.43783441823847,0,normal
1767538009.6216958,172.18.0.12,38922,172.18.0.2,8501,1078.8,1745.3,0.6181374587968146,0.022274,-0.2100145552149453,3,27.907708168029785,27.907708168029785,1,2,3,1558.0420236318923,0.0,131,14,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.0008692737201177193,0.2682387781837666,0.340201832193473,1,7.981138388185127,0,normal
1767538053.19406,172.18.0.6,44924,172.18.0.2,8501,801.1,1738.2,0.4608545654400905,0.043184,0.827022067328262,3,53.24066114425659,53.24066114425659,1,2,4,1873.3073158746492,0.0,147,14,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.0005755352505313413,0.19272826953542935,0.28833339609037045,0,9.215342640339749,0,normal
1767538063.9461756,172.18.0.7,42074,172.18.0.2,8501,808.6,1745.1,0.463343018729458,0.018129,-0.415573030737217,3,118.90525913238525,118.90525913238525,1,1,3,1731.9196652434775,0.0,173,14,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.0008196003803555727,0.14720032256395085,0.1347802389807189,0,6.331406220102991,0,normal
1767538074.434269,172.18.0.12,35607,172.18.0.2,8501,1086.3,1734.9,0.6261461374297587,0.065824,1.9498190459519436,3,64.81257319450378,64.81257319450378,1,1,4,3257.522324242453,0.0,132,14,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.0003623833930636191,0.0462484945132549,0.3843588742297126,0,2.1598729903267877,0,normal
1767538099.151222,172.18.0.8,39811,172.18.0.2,8501,1060.4,1732.0,0.6122636449480255,0.063262,1.8227315253352068,3,428.0438132286072,428.0438132286072,1,1,1,2052.4558529771293,0.0,162,14,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.0007285435376460307,0.22786604719820067,0.2241350674609715,1,9.334425147417754,0,normal
1767538125.7121077,172.18.0.5,51645,172.18.0.2,8501,1063.8,1749.0,0.6082595111138025,0.018108,-0.4165920272418903,3,205.646719455719,205.646719455719,1,1,2,1836.6623853851054,0.0,142,14,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.0005045761102063528,0.10813852495341524,0.34342320497321255,0,5.714085658969127,0,normal
1767538134.584066,172.18.0.11,40527,172.18.0.2,8501,1061.6,1736.1,0.6115176045668875,0.067222,2.0191291990570077,3,190.45931482315063,190.45931482315063,1,1,4,2468.4350677671864,0.0,151,14,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.00044562172297221594,0.11555295043844518,0.12669429321284273,1,6.982579478537137,0,normal
1767538156.8115077,172.18.0.12,34225,172.18.0.2,8501,800.6,1737.7,0.4607357748771692,0.013586,-0.6408662181943237,3,82.37723875045776,82.37723875045776,1,1,5,2615.0294550435588,0.0,133,14,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,4.426944273454137e-06,0.2631080686714767,0.14919180837061854,1,1.5196455160869224,0,normal
1767538168.3475952,172.18.0.12,63210,172.18.0.2,8501,1092.2,1735.5,0.6293026945719061,0.065189,1.9183063098177184,3,11.53608751296997,11.53608751296997,1,2,6,1655.9492845268605,0.0,134,14,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.0006622181899342363,0.030391080487120224,0.19513690965013364,1,4.662323783288696,0,normal
1767538180.6087399,172.18.0.9,58017,172.18.0.2,8501,795.9,1735.9,0.4584827669026972,0.014133,-0.6137207031897566,3,207.38497376441956,207.38497376441956,1,1,3,2095.934318773892,0.0,151,14,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.00019282509772622225,0.11605587177608939,0.22505679940140075,1,5.175809685899424,0,normal
1767538190.8488917,172.18.0.9,34654,172.18.0.2,8501,1076.6,1746.9,0.6162814728179253,0.054658,1.396062127203085,3,10.24015188217163,10.24015188217163,1,2,4,2678.123869899833,0.0,152,14,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.0006484789216116437,0.27383207270486937,0.3513899353237109,1,3.9904964447746556,0,normal
1767538199.9025204,172.18.0.8,61470,172.18.0.2,8501,1087.8,1747.9,0.6223566871472958,0.033862,0.3647060224999802,3,100.75129842758179,100.75129842758179,1,1,2,2545.371784785037,0.0,163,14,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.0005448726276456157,0.05199670019753989,0.28035520349180776,1,4.958095706266717,0,normal
1767538200.519385,172.18.0.5,59107,172.18.0.2,8501,1085.6,1749.7,0.6204569808086475,0.010131,-0.8122356743604296,3,74.80727744102478,74.80727744102478,1,1,3,1532.9692693547597,0.0,143,14,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.0005211742879791632,0.26362340853745364,0.3415145140786257,1,4.30422666380546,0,normal
1767538212.1003437,172.18.0.7,42552,172.18.0.2,8501,809.2,1730.2,0.4676683207300451,0.039151,0.6270122445894235,3,148.15416812896729,148.15416812896729,1,1,3,1915.5848630778255,0.0,174,14,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.00019342697935513208,0.16032970726906978,0.2264455579676406,0,8.742650339223497,0,normal
1767538237.0153742,172.18.0.10,44081,172.18.0.2,8501,793.5,1743.9,0.4550097560622288,0.049653,1.14784009825885,3,265.3592550754547,265.3592550754547,1,1,3,2659.705305954567,0.0,150,14,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.0005585522907382576,0.055758208236109365,0.20488783309209913,1,2.6270711133789106,0,normal
1767538247.9581063,172.18.0.10,42944,172.18.0.2,8501,1073.2,1749.8,0.613345309444267,0.011311,-0.7537113818739964,3,10.942732095718384,10.942732095718384,1,2,4,2549.254761490767,0.0,151,14,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.00011522156606456768,0.1725965217242327,0.19817808821902072,1,7.952886033767235,0,normal
1767538273.503653,172.18.0.8,58295,172.18.0.2,8501,1062.9,1743.8,0.6095674883710109,0.036552,0.4980775183146716,3,73.60113263130188,73.60113263130188,1,1,3,1871.8086587824782,0.0,164,14,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.00022303276029857644,0.11548307676607901,0.13004411125252197,0,4.801644857205088,0,normal
1767538283.6148655,172.18.0.5,38313,172.18.0.2,8501,802.4,1738.2,0.461635881142402,0.019753,-0.3350291704208716,3,83.09548044204712,83.09548044204712,1,1,3,3108.419348078689,0.0,144,14,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.0005062176879476379,0.002076038675732261,0.30043140604766494,0,7.471418781986746,0,normal
1767538294.542086,172.18.0.5,45792,172.18.0.2,8501,797.5,1733.0,0.4601877786904167,0.008101,-0.9128919524632788,3,10.927220344543457,10.927220344543457,1,2,4,2981.3477699314367,0.0,145,14,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.00048215448839303933,0.15434816095742077,0.18707147108942568,1,4.740200912249443,0,normal
1767538304.3576977,172.18.0.7,61849,172.18.0.2,8501,1071.7,1738.4,0.6164915379144242,0.064888,1.903386132570556,3,92.25735402107239,92.25735402107239,1,1,3,1677.048676554384,0.0,175,14,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.0009542228243958401,0.12372102338361864,0.2303679991160673,1,3.740477121352574,0,normal
1767538310.2843392,172.18.0.10,34882,172.18.0.2,8501,1073.4,1749.3,0.6136122209221352,0.022511,-0.1982523831741528,3,62.32623291015625,62.32623291015625,1,1,3,2586.4835995406256,0.0,152,14,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.0007921798416730504,0.0812592135899837,0.16178952484443657,1,6.851532814146438,0,normal
1767538326.4033365,172.18.0.9,55736,172.18.0.2,8501,808.4,1734.5,0.4661025781124146,0.060429,1.6822613630562346,3,135.55444478988647,135.55444478988647,1,1,3,3298.5011110830055,0.0,153,14,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.0002633842109491994,0.17656706708296166,0.3791024213877735,0,6.471343048555563,0,normal
1767538356.8529246,172.18.0.10,39030,172.18.0.2,8501,808.5,1734.0,0.4662431756554619,0.046669,0.9998348424316814,3,46.56858539581299,46.56858539581299,1,2,4,2100.7040603972273,0.0,153,14,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.0008131593651805765,0.1727880361375036,0.3805684237539161,0,8.209521345071472,0,normal
1767538369.060108,172.18.0.6,42668,172.18.0.2,8501,798.0,1741.0,0.3142969673099645,0.038728,1.9972471722204808,3,315.8660478591919,315.8660478591919,1,1,1,2829.592090322948,0.0,148,15,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,4.541844762497478,0.0,0.1428571428571428,1,1.060107946395874,0,normal
1767538371.262525,172.18.0.6,42674,172.18.0.2,8501,1080.0,1741.0,0.3828429634881248,0.016737,0.2733907992154898,3,2.2024171352386475,2.2024171352386475,2,2,2,2829.592090322948,1.0,149,15,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,4.542456545035044,0.7,0.2857142857142857,1,3.262525081634521,0,normal
1767538391.1084619,172.18.0.7,60023,172.18.0.2,8501,1098.6,1745.3,0.6294422358922892,0.061686,1.7445884656281219,3,86.75076413154602,86.75076413154602,1,1,3,1770.6211143482647,0.0,176,14,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.0004963642242026373,0.11773920818186373,0.3058139717132705,1,2.9588597895820814,0,normal
1767538418.4871705,172.18.0.11,38696,172.18.0.2,8501,801.3,1745.5,0.4590593439279378,0.067893,2.0524047017984555,3,283.9031045436859,283.9031045436859,1,1,2,2921.3479718569743,0.0,152,14,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.0003766981146405013,0.045892855568164734,0.2588587952703657,0,1.2805751733801216,0,normal
1767538428.7146761,172.18.0.5,33625,172.18.0.2,8501,799.0,1743.2,0.4583655835881512,0.031901,0.267459004015328,3,134.1725902557373,134.1725902557373,1,1,4,1746.8094838291818,0.0,146,14,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.0002495656667616505,0.03254162475654532,0.15609048343060164,1,7.917219973737258,0,normal
1767538432.954296,172.18.0.10,35728,172.18.0.2,8501,1065.1,1738.7,0.6125550030589679,0.020279,-0.308947057322176,3,76.10137152671814,76.10137152671814,1,1,5,1827.459806593333,0.0,154,14,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,8.25543676474827e-05,0.022997006414767096,0.23500681185355388,0,9.338402581342066,0,normal
1767538441.8897917,172.18.0.6,41922,172.18.0.2,8501,807.0,1745.2,0.462437263644408,0.043702,0.8526878354254319,3,70.62726664543152,70.62726664543152,1,1,3,3173.2408033544107,0.0,150,14,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,8.451274711623535e-05,0.17498073140174197,0.3580603226133502,0,9.346817925481629,0,normal
1767538452.5611386,172.18.0.8,50000,172.18.0.2,8501,1067.3,1749.4,0.6101022305323377,0.03182,0.2634451940532904,3,179.05748558044434,179.05748558044434,1,1,3,2290.0423649805107,0.0,165,14,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.0008324924209416395,0.10224297517023503,0.3107159359760177,0,8.701259753034215,0,normal
1767538455.7725804,172.18.0.5,33108,172.18.0.2,8501,1084.7,1745.4,0.6214778611359046,0.067247,2.020356708702875,3,27.05790424346924,27.05790424346924,1,2,5,2345.9194797110913,0.0,147,14,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.0003431798965254176,0.14829024168034854,0.22428072204334884,0,4.522364598616874,0,normal
1767538464.2545426,172.18.0.5,62343,172.18.0.2,8501,1082.3,1736.4,0.6232834548427866,0.011134,-0.7624930026510108,3,8.481962203979492,8.481962203979492,2,3,6,2292.0890779156357,0.0,148,14,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.0007031568174946198,0.0277700030266952,0.21292852506522988,1,1.1938837038419903,0,normal
1767538472.799862,172.18.0.7,57410,172.18.0.2,8501,1079.9,1745.5,0.618686130594168,0.024814,-0.0840246249741875,3,81.69140005111694,81.69140005111694,1,1,4,2574.1463286364574,0.0,177,14,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.0008675847232048207,0.20417617027309906,0.3173743890262075,1,4.391246605910337,0,normal
1767538474.1671066,172.18.0.9,55923,172.18.0.2,8501,805.4,1742.0,0.4623555893613701,0.01285,-0.6773472778550086,3,147.7637701034546,147.7637701034546,1,1,4,1889.7738447324423,0.0,154,14,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.0009024252216896702,0.039719037305857616,0.17146110895230027,0,8.848876912619268,0,normal
