ts,id.orig_h,id.orig_p,id.resp_h,id.resp_p,orig_bytes,resp_bytes,bytes_ratio,duration,duration_zscore,conn_state_encoded,conn_interval,time_since_last_conn,conn_count_10s,conn_count_60s,conn_count_300s,interval_stddev,burst_score,total_conn_from_ip,hour_of_day,ja3,ja3_frequency,ja3_is_known,ja3_behavior_score,unique_ja3_from_ip,is_known_ip,ip_first_seen_hours_ago,recon_pattern_score,recent_activity_score,recent_docker_event,time_since_container_start,is_attack,attack_phase,proto,service,conn_state,missed_bytes,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,ja3s
1767538639.890163,172.18.0.1,42220,172.18.0.2,8501,833.0,1805.0,0.3157695223654284,0.009866,-0.2652212302018761,0,0.0182199478149414,0.0182199478149414,7,7,7,2203.2974610407746,1.0,777,15,0149f47eabf9a20d0893e2a44e5a6323,441,0,0.5,1.0,0,4.133654652767711,1.0,1.0,0,0.0,1,inject,,,,,,,,,
1767538979.864307,172.18.0.1,42940,172.18.0.2,8501,798.0,2286.0,0.2587548638132296,0.005711,-0.5909282571599835,0,339.9741439819336,339.9741439819336,1,1,1,2203.2974610407746,1.0,777,16,0149f47eabf9a20d0893e2a44e5a6323,441,0,0.5,1.0,0,4.228091914984915,0.0,0.1428571428571428,0,0.0,1,recon,,,,,,,,,
1767538980.183883,172.18.0.1,42946,172.18.0.2,8501,804.0,2619.0,0.2348816827344434,0.007837,-0.4242728686370144,0,0.3195760250091553,0.3195760250091553,2,2,2,2203.2974610407746,1.0,777,16,0149f47eabf9a20d0893e2a44e5a6323,441,0,0.5,1.0,0,4.228180686102973,0.7,0.2857142857142857,0,0.0,1,recon,,,,,,,,,
1767538980.51493,172.18.0.1,42962,172.18.0.2,8501,797.0,7605.0,0.0948583670554629,0.006998,-0.4900413874379416,0,0.3310470581054687,0.3310470581054687,3,3,3,2203.2974610407746,1.0,777,16,0149f47eabf9a20d0893e2a44e5a6323,441,0,0.5,1.0,0,4.228272643619113,1.0,0.4285714285714285,0,0.0,1,inject,,,,,,,,,
1767538980.835448,172.18.0.1,42976,172.18.0.2,8501,804.0,4406.0,0.1543186180422265,0.005541,-0.604254417107728,0,0.3205180168151855,0.3205180168151855,4,4,4,2203.2974610407746,1.0,777,16,0149f47eabf9a20d0893e2a44e5a6323,441,0,0.5,1.0,0,4.228361676401562,1.0,0.5714285714285714,0,0.0,1,inject,,,,,,,,,
1767538981.361938,172.18.0.1,42980,172.18.0.2,8501,1034.0,1805.0,0.3642127509686509,0.037161,1.8744113331727423,0,0.5264899730682373,0.5264899730682373,5,5,5,2203.2974610407746,1.0,777,16,0149f47eabf9a20d0893e2a44e5a6323,441,0,0.5,1.0,0,4.228507923616303,1.0,0.7142857142857143,0,0.0,1,inject,,,,,,,,,
1767538981.915878,172.18.0.1,42984,172.18.0.2,8501,804.0,3404.0,0.1910646387832699,0.006776,-0.5074437845461727,0,0.5539400577545166,0.5539400577545166,6,6,6,2203.2974610407746,1.0,777,16,0149f47eabf9a20d0893e2a44e5a6323,441,0,0.5,1.0,0,4.228661795854569,1.0,0.8571428571428571,0,0.0,1,inject,,,,,,,,,
1767538981.934274,172.18.0.1,42992,172.18.0.2,8501,834.0,1805.0,0.3160287987874194,0.008262,-0.3909574687676533,0,0.0183959007263183,0.0183959007263183,7,7,7,2203.2974610407746,1.0,777,16,0149f47eabf9a20d0893e2a44e5a6323,441,0,0.5,1.0,0,4.228666905826993,1.0,1.0,0,0.0,1,inject,,,,,,,,,
1767539185.623643,172.18.0.5,61064,172.18.0.2,8501,797.2151153500428,1900.0,0.295569719601909,0.0111666060972376,,1,,1730.1913030147552,1,1,1,1428.176285683635,1.0,83,15,,0,1,1.0,,1,,0.2,0.0,0,0.0,0,discovery,tcp,ssl,SF,0.0,7.0,0.0,5.0,0.0,
1767539292.640649,172.18.0.1,32866,172.18.0.2,8501,798.0,2286.0,0.2587548638132296,0.005306,-0.6226758735060807,0,310.7063751220703,310.7063751220703,1,1,1,2203.2974610407746,1.0,777,16,0149f47eabf9a20d0893e2a44e5a6323,441,0,0.5,1.0,0,4.3149742322497895,0.0,0.1428571428571428,0,0.0,1,recon,,,,,,,,,
1767539292.959966,172.18.0.1,32882,172.18.0.2,8501,803.0,2615.0,0.2349327091866588,0.006699,-0.5134797511107392,0,0.3193168640136719,0.3193168640136719,2,2,2,2203.2974610407746,1.0,777,16,0149f47eabf9a20d0893e2a44e5a6323,441,0,0.5,1.0,0,4.315062931378683,0.7,0.2857142857142857,0,0.0,1,recon,,,,,,,,,
1767539293.288102,172.18.0.1,32896,172.18.0.2,8501,797.0,7605.0,0.0948583670554629,0.007052,-0.4858083719251286,0,0.3281359672546386,0.3281359672546386,3,3,3,2203.2974610407746,1.0,777,16,0149f47eabf9a20d0893e2a44e5a6323,441,0,0.5,1.0,0,4.315154080258475,1.0,0.4285714285714285,0,0.0,1,recon,,,,,,,,,
1767539293.61237,172.18.0.1,32912,172.18.0.2,8501,803.0,4418.0,0.1538019536487263,0.006728,-0.5112064650020064,0,0.324268102645874,0.324268102645874,4,4,4,2203.2974610407746,1.0,777,16,0149f47eabf9a20d0893e2a44e5a6323,441,0,0.5,1.0,0,4.315244154731433,1.0,0.5714285714285714,0,0.0,1,inject,,,,,,,,,
1767539294.136178,172.18.0.1,32918,172.18.0.2,8501,1033.0,1805.0,0.3639887244538407,0.029863,1.302327125533689,0,0.5238080024719238,0.5238080024719238,5,5,5,2203.2974610407746,1.0,777,16,0149f47eabf9a20d0893e2a44e5a6323,441,0,0.5,1.0,0,4.315389656954341,1.0,0.7142857142857143,0,0.0,1,inject,,,,,,,,,
1767539294.680542,172.18.0.1,32920,172.18.0.2,8501,803.0,3398.0,0.1911449654844084,0.018982,0.44937449970188,0,0.5443639755249023,0.5443639755249023,6,6,6,2203.2974610407746,1.0,777,16,0149f47eabf9a20d0893e2a44e5a6323,441,0,0.5,1.0,0,4.315540869169765,1.0,0.8571428571428571,0,0.0,1,inject,,,,,,,,,
1767539294.711095,172.18.0.1,32928,172.18.0.2,8501,833.0,1805.0,0.3157695223654284,0.008183,-0.3971502136845464,0,0.0305531024932861,0.0305531024932861,7,7,7,2203.2974610407746,1.0,777,16,0149f47eabf9a20d0893e2a44e5a6323,441,0,0.5,1.0,0,4.31554935614268,1.0,1.0,0,0.0,1,inject,,,,,,,,,
1767539548.027493,172.18.0.5,37332,172.18.0.2,8501,796.0,1741.0,0.3137564052029957,0.01094,-0.1810312550025963,3,2092.595153093338,2092.595153093338,1,1,1,2837.0311603902896,1.0,56,16,304734bb1c086c3453b387400cf83f11,68,0,0.5,1.0,1,4.702495334148407,0.0,0.1428571428571428,1,1.0274930000305176,0,normal,,,,,,,,,
1767539549.625838,172.18.0.5,37340,172.18.0.2,8501,1070.0,1741.0,0.3806474564212024,0.018027,0.3745128364660215,3,1.5983450412750244,1.5983450412750244,2,2,2,2837.0311603902896,1.0,56,16,304734bb1c086c3453b387400cf83f11,68,0,0.5,1.0,1,4.702939318882095,0.7,0.2857142857142857,1,2.625838041305542,0,normal,,,,,,,,,
1767539699.3801663,172.18.0.8,64411,172.18.0.2,8501,812.1878873359129,2606.8720085712466,0.2375471363658049,0.0054303470073546,,1,,1316.3475863933563,1,1,1,1913.122514412728,1.0,80,15,,0,1,1.0,,1,,0.2,0.0,0,0.0,0,discovery,tcp,ssl,SF,0.0,8.0,0.0,8.0,0.0,
1767539835.080728,172.18.0.1,56518,172.18.0.2,8501,798.0,2264.0,0.2606139777922926,0.005327,-0.6210297008066534,0,540.3696329593658,540.3696329593658,1,1,1,2203.2974610407746,1.0,777,16,0149f47eabf9a20d0893e2a44e5a6323,441,0,0.5,1.0,0,4.4656520319647255,0.0,0.1428571428571428,0,0.0,1,recon,,,,,,,,,
1767539835.401639,172.18.0.1,56532,172.18.0.2,8501,803.0,2593.0,0.236454652532391,0.005475,-0.6094281027344994,0,0.3209109306335449,0.3209109306335449,2,2,2,2203.2974610407746,1.0,777,16,0149f47eabf9a20d0893e2a44e5a6323,441,0,0.5,1.0,0,4.465741173889902,0.7,0.2857142857142857,0,0.0,1,recon,,,,,,,,,
1767539835.726317,172.18.0.1,56544,172.18.0.2,8501,797.0,7605.0,0.0948583670554629,0.006498,-0.5292359755195429,0,0.3246779441833496,0.3246779441833496,3,3,3,2203.2974610407746,1.0,777,16,0149f47eabf9a20d0893e2a44e5a6323,441,0,0.5,1.0,0,4.465831362207731,1.0,0.4285714285714285,0,0.0,1,recon,,,,,,,,,
1767539836.044903,172.18.0.1,56554,172.18.0.2,8501,803.0,4435.0,0.1533027873234058,0.020697,0.5838119368217728,0,0.3185861110687256,0.3185861110687256,4,4,4,2203.2974610407746,1.0,777,16,0149f47eabf9a20d0893e2a44e5a6323,441,0,0.5,1.0,0,4.465919858349694,1.0,0.5714285714285714,0,0.0,1,recon,,,,,,,,,
1767539836.582165,172.18.0.1,56562,172.18.0.2,8501,1033.0,1805.0,0.3639887244538407,0.031578,1.436764562653582,0,0.537261962890625,0.537261962890625,5,5,5,2203.2974610407746,1.0,777,16,0149f47eabf9a20d0893e2a44e5a6323,441,0,0.5,1.0,0,4.46606909778383,1.0,0.7142857142857143,0,0.0,1,verify,,,,,,,,,
1767539837.130777,172.18.0.1,56564,172.18.0.2,8501,803.0,3376.0,0.1921512323522373,0.005987,-0.5692928445389396,0,0.5486118793487549,0.5486118793487549,6,6,6,2203.2974610407746,1.0,777,16,0149f47eabf9a20d0893e2a44e5a6323,441,0,0.5,1.0,0,4.466221489972538,1.0,0.8571428571428571,0,0.0,1,verify,,,,,,,,,
1767539837.148922,172.18.0.1,56578,172.18.0.2,8501,833.0,1805.0,0.3157695223654284,0.025249,0.9406394667166718,0,0.0181450843811035,0.0181450843811035,7,7,7,2203.2974610407746,1.0,777,16,0149f47eabf9a20d0893e2a44e5a6323,441,0,0.5,1.0,0,4.466226530273755,1.0,1.0,0,0.0,1,verify,,,,,,,,,
1767540332.110792,172.18.0.1,49358,172.18.0.2,8501,798.0,2286.0,0.2587548638132296,0.005798,-0.5841083988337848,0,494.96186995506287,494.96186995506287,1,1,1,2203.2974610407746,1.0,777,16,0149f47eabf9a20d0893e2a44e5a6323,441,0,0.5,1.0,0,4.603715938594606,0.0,0.1428571428571428,0,0.0,1,recon,,,,,,,,,
1767540332.433476,172.18.0.1,49366,172.18.0.2,8501,802.0,8759.0,0.0838824390754105,0.020395,0.5601384056204856,0,0.3226840496063232,0.3226840496063232,2,2,2,2203.2974610407746,1.0,777,16,0149f47eabf9a20d0893e2a44e5a6323,441,0,0.5,1.0,0,4.6038055730528304,0.7,0.2857142857142857,0,0.0,1,recon,,,,,,,,,
1767540332.768983,172.18.0.1,49382,172.18.0.2,8501,797.0,7605.0,0.0948583670554629,0.006758,-0.5088547897171103,0,0.3355069160461426,0.3355069160461426,3,3,3,2203.2974610407746,1.0,777,16,0149f47eabf9a20d0893e2a44e5a6323,441,0,0.5,1.0,0,4.603898769418398,1.0,0.4285714285714285,0,0.0,1,recon,,,,,,,,,
1767540333.092277,172.18.0.1,49384,172.18.0.2,8501,801.0,12560.0,0.0599506024998128,0.007416,-0.4572747118017228,0,0.3232941627502441,0.3232941627502441,4,4,4,2203.2974610407746,1.0,777,16,0149f47eabf9a20d0893e2a44e5a6323,441,0,0.5,1.0,0,4.603988573352496,1.0,0.5714285714285714,0,0.0,1,recon,,,,,,,,,
1767540333.617675,172.18.0.1,49390,172.18.0.2,8501,1028.0,1805.0,0.3628662195552418,0.02972,1.2911174733423514,0,0.5253980159759521,0.5253980159759521,5,5,5,2203.2974610407746,1.0,777,16,0149f47eabf9a20d0893e2a44e5a6323,441,0,0.5,1.0,0,4.604134517245822,1.0,0.7142857142857143,0,0.0,1,verify,,,,,,,,,
1767540334.164249,172.18.0.1,49396,172.18.0.2,8501,802.0,9535.0,0.0775853729321853,0.007056,-0.4854948152204759,0,0.5465738773345947,0.5465738773345947,6,6,6,2203.2974610407746,1.0,777,16,0149f47eabf9a20d0893e2a44e5a6323,441,0,0.5,1.0,0,4.60428634332286,1.0,0.8571428571428571,0,0.0,1,verify,,,,,,,,,
1767540334.183191,172.18.0.1,49408,172.18.0.2,8501,831.0,1805.0,0.3152503793626707,0.032549,1.5128804527080515,0,0.01894211769104,0.01894211769104,7,7,7,2203.2974610407746,1.0,777,16,0149f47eabf9a20d0893e2a44e5a6323,441,0,0.5,1.0,0,4.604291605022219,1.0,1.0,0,0.0,1,verify,,,,,,,,,
1767540700.9922867,172.18.0.8,54038,172.18.0.2,8501,815.0529934683804,2308.4908075142903,0.2609385510175857,0.0144239190273573,,1,,1001.6121203899384,1,1,1,1913.122514412728,1.0,80,15,,0,1,1.0,,1,,0.2,0.0,0,0.0,0,discovery,tcp,ssl,SF,0.0,8.0,0.0,7.0,0.0,
1767540731.842589,172.18.0.7,39632,172.18.0.2,8501,798.0,1741.0,0.3142969673099645,0.066942,4.208919388489083,3,7884.748335838318,2844.539312601089,1,1,1,4995.757090569133,1.0,45,16,304734bb1c086c3453b387400cf83f11,68,0,0.5,1.0,1,4.555447594722112,0.0,0.1428571428571428,1,0.8425889015197754,0,normal,,,,,,,,,
1767540734.259119,172.18.0.7,39640,172.18.0.2,8501,1080.0,1741.0,0.3828429634881248,0.016704,0.2708039564021042,3,2.416530132293701,2.416530132293701,2,2,2,4995.757090569133,1.0,45,16,304734bb1c086c3453b387400cf83f11,68,0,0.5,1.0,1,4.556118853092194,0.7,0.2857142857142857,1,3.259119033813477,0,normal,,,,,,,,,
1767540854.462737,172.18.0.1,57240,172.18.0.2,8501,798.0,2286.0,0.2587548638132296,0.005565,-0.6023730768798111,0,520.2795460224152,520.2795460224152,1,1,1,2203.2974610407746,1.0,777,16,0149f47eabf9a20d0893e2a44e5a6323,441,0,0.5,1.0,0,4.748813701139556,0.0,0.1428571428571428,0,0.0,1,recon,,,,,,,,,
1767540854.783285,172.18.0.1,57250,172.18.0.2,8501,803.0,2615.0,0.2349327091866588,0.006576,-0.5231216197788131,0,0.3205478191375732,0.3205478191375732,2,2,2,2203.2974610407746,1.0,777,16,0149f47eabf9a20d0893e2a44e5a6323,441,0,0.5,1.0,0,4.748902742200428,0.7,0.2857142857142857,0,0.0,1,recon,,,,,,,,,
1767540855.104454,172.18.0.1,57256,172.18.0.2,8501,797.0,7605.0,0.0948583670554629,0.006548,-0.5253165167113828,0,0.3211691379547119,0.3211691379547119,3,3,3,2203.2974610407746,1.0,777,16,0149f47eabf9a20d0893e2a44e5a6323,441,0,0.5,1.0,0,4.74899195584986,1.0,0.4285714285714285,0,0.0,1,recon,,,,,,,,,
1767540855.425852,172.18.0.1,57268,172.18.0.2,8501,803.0,4418.0,0.1538019536487263,0.006993,-0.4904333333187576,0,0.3213980197906494,0.3213980197906494,4,4,4,2203.2974610407746,1.0,777,16,0149f47eabf9a20d0893e2a44e5a6323,441,0,0.5,1.0,0,4.749081233077579,1.0,0.5714285714285714,0,0.0,1,recon,,,,,,,,,
1767540855.948762,172.18.0.1,57276,172.18.0.2,8501,1033.0,1805.0,0.3639887244538407,0.037597,1.9085890139798989,0,0.5229098796844482,0.5229098796844482,5,5,5,2203.2974610407746,1.0,777,16,0149f47eabf9a20d0893e2a44e5a6323,441,0,0.5,1.0,0,4.749226485821936,1.0,0.7142857142857143,0,0.0,1,verify,,,,,,,,,
1767540856.503227,172.18.0.1,57290,172.18.0.2,8501,803.0,3398.0,0.1911449654844084,0.006494,-0.5295495322241958,0,0.5544650554656982,0.5544650554656982,6,6,6,2203.2974610407746,1.0,777,16,0149f47eabf9a20d0893e2a44e5a6323,441,0,0.5,1.0,0,4.7493805038928985,1.0,0.8571428571428571,0,0.0,1,verify,,,,,,,,,
1767540856.521385,172.18.0.1,57306,172.18.0.2,8501,833.0,1805.0,0.3157695223654284,0.008258,-0.3912710254723062,0,0.018157958984375,0.018157958984375,7,7,7,2203.2974610407746,1.0,777,16,0149f47eabf9a20d0893e2a44e5a6323,441,0,0.5,1.0,0,4.749385547770395,1.0,1.0,0,0.0,1,verify,,,,,,,,,
1767541176.348615,172.18.0.1,43748,172.18.0.2,8501,798.0,2287.0,0.2586709886547812,0.005714,-0.5906930896314939,0,319.82722997665405,319.82722997665405,1,1,1,2203.2974610407746,1.0,777,16,0149f47eabf9a20d0893e2a44e5a6323,441,0,0.5,1.0,0,4.838226444986131,0.0,0.1428571428571428,0,0.0,1,recon,,,,,,,,,
1767541176.667247,172.18.0.1,43764,172.18.0.2,8501,804.0,2620.0,0.2348130841121495,0.005407,-0.6147585667135972,0,0.3186321258544922,0.3186321258544922,2,2,2,2203.2974610407746,1.0,777,16,0149f47eabf9a20d0893e2a44e5a6323,441,0,0.5,1.0,0,4.83831495390998,0.7,0.2857142857142857,0,0.0,1,recon,,,,,,,,,
1767541176.987839,172.18.0.1,43766,172.18.0.2,8501,797.0,7606.0,0.0948470784243722,0.006215,-0.5514201123737293,0,0.320591926574707,0.320591926574707,3,3,3,2203.2974610407746,1.0,777,16,0149f47eabf9a20d0893e2a44e5a6323,441,0,0.5,1.0,0,4.838404007222917,1.0,0.4285714285714285,0,0.0,1,recon,,,,,,,,,
1767541177.315034,172.18.0.1,43772,172.18.0.2,8501,804.0,4429.0,0.1536403592585515,0.00683,-0.5032107690333597,0,0.3271949291229248,0.3271949291229248,4,4,4,2203.2974610407746,1.0,777,16,0149f47eabf9a20d0893e2a44e5a6323,441,0,0.5,1.0,0,4.83849489470323,1.0,0.5714285714285714,0,0.0,1,recon,,,,,,,,,
1767541177.851764,172.18.0.1,43782,172.18.0.2,8501,1034.0,1806.0,0.3640845070422535,0.027045,1.0814264271057838,0,0.5367300510406494,0.5367300510406494,5,5,5,2203.2974610407746,1.0,777,16,0149f47eabf9a20d0893e2a44e5a6323,441,0,0.5,1.0,0,4.838643986384074,1.0,0.7142857142857143,0,0.0,1,verify,,,,,,,,,
1767541178.400731,172.18.0.1,43792,172.18.0.2,8501,804.0,3383.0,0.1920229281108192,0.006664,-0.5162233722764513,0,0.5489671230316162,0.5489671230316162,6,6,6,2203.2974610407746,1.0,777,16,0149f47eabf9a20d0893e2a44e5a6323,441,0,0.5,1.0,0,4.838796477251583,1.0,0.8571428571428571,0,0.0,1,verify,,,,,,,,,
1767541178.419298,172.18.0.1,43796,172.18.0.2,8501,834.0,1784.0,0.3185637891520244,0.008495,-0.372692790721627,0,0.0185668468475341,0.0185668468475341,7,7,7,2203.2974610407746,1.0,777,16,0149f47eabf9a20d0893e2a44e5a6323,441,0,0.5,1.0,0,4.83880163470904,1.0,1.0,0,0.0,1,verify,,,,,,,,,
1767541278.7568505,172.18.0.8,44532,172.18.0.2,8501,805.4209340826262,2661.410969939791,0.232321888219654,0.009839041963159,,1,,577.7645637989044,1,1,1,1913.122514412728,1.0,80,15,,0,1,1.0,,1,,0.2,0.0,0,0.0,0,discovery,tcp,ssl,SF,0.0,8.0,0.0,7.0,0.0,
1767541372.051686,172.18.0.8,37494,172.18.0.2,8501,799.0,1741.0,0.3145669291338582,0.048722,2.78066859879553,3,7528.738136053085,5077.210622310638,1,1,1,2901.3322323210814,1.0,57,16,304734bb1c086c3453b387400cf83f11,68,0,0.5,1.0,1,4.5533592630757225,0.0,0.1428571428571428,1,1.0516860485076904,0,normal,,,,,,,,,
1767541374.354198,172.18.0.8,38188,172.18.0.2,8501,1085.0,1741.0,0.383934890304317,0.018629,0.4217031205162695,3,2.3025119304656982,2.3025119304656982,2,2,2,2901.3322323210814,1.0,57,16,304734bb1c086c3453b387400cf83f11,68,0,0.5,1.0,1,4.553998849723074,0.7,0.2857142857142857,1,3.3541979789733887,0,normal,,,,,,,,,
1767541687.942244,172.18.0.1,54786,172.18.0.2,8501,798.0,2286.0,0.2587548638132296,0.006109,-0.5597293650470289,0,509.5229461193085,509.5229461193085,1,1,1,2203.2974610407746,1.0,777,16,0149f47eabf9a20d0893e2a44e5a6323,441,0,0.5,1.0,0,4.980335786408848,0.0,0.1428571428571428,0,0.0,1,recon,,,,,,,,,
1767541688.262146,172.18.0.1,54792,172.18.0.2,8501,803.0,2593.0,0.236454652532391,0.00633,-0.5424053571149611,0,0.3199019432067871,0.3199019432067871,2,2,2,2203.2974610407746,1.0,777,16,0149f47eabf9a20d0893e2a44e5a6323,441,0,0.5,1.0,0,4.980424648059739,0.7,0.2857142857142857,0,0.0,1,recon,,,,,,,,,
1767541688.581941,172.18.0.1,54802,172.18.0.2,8501,797.0,7605.0,0.0948583670554629,0.006904,-0.4974099699972826,0,0.3197948932647705,0.3197948932647705,3,3,3,2203.2974610407746,1.0,777,16,0149f47eabf9a20d0893e2a44e5a6323,441,0,0.5,1.0,0,4.980513479974535,1.0,0.4285714285714285,0,0.0,1,inject,,,,,,,,,
1767541688.904119,172.18.0.1,54808,172.18.0.2,8501,803.0,4435.0,0.1533027873234058,0.020381,0.5590409571542008,0,0.3221781253814697,0.3221781253814697,4,4,4,2203.2974610407746,1.0,777,16,0149f47eabf9a20d0893e2a44e5a6323,441,0,0.5,1.0,0,4.980602973898252,1.0,0.5714285714285714,0,0.0,1,inject,,,,,,,,,
1767541689.447094,172.18.0.1,54822,172.18.0.2,8501,1032.0,1805.0,0.3637645400070497,0.042402,2.2852490054440886,0,0.5429749488830566,0.5429749488830566,5,5,5,2203.2974610407746,1.0,777,16,0149f47eabf9a20d0893e2a44e5a6323,441,0,0.5,1.0,0,4.980753800272941,1.0,0.7142857142857143,0,0.0,1,inject,,,,,,,,,
1767541690.00739,172.18.0.1,54828,172.18.0.2,8501,803.0,3395.0,0.1912815626488804,0.006405,-0.5365261689027209,0,0.5602960586547852,0.5602960586547852,6,6,6,2203.2974610407746,1.0,777,16,0149f47eabf9a20d0893e2a44e5a6323,441,0,0.5,1.0,0,4.9809094380670125,1.0,0.8571428571428571,0,0.0,1,verify,,,,,,,,,
1767541690.025607,172.18.0.1,54834,172.18.0.2,8501,833.0,1783.0,0.3184250764525994,0.021535,0.6495020664465366,0,0.0182170867919921,0.0182170867919921,7,7,7,2203.2974610407746,1.0,777,16,0149f47eabf9a20d0893e2a44e5a6323,441,0,0.5,1.0,0,4.980914498368899,1.0,1.0,0,0.0,1,verify,,,,,,,,,
1767542183.66177,172.18.0.1,47530,172.18.0.2,8501,798.0,2286.0,0.2587548638132296,0.009103,-0.3250321716143998,0,493.6361629962921,493.6361629962921,1,1,1,2203.2974610407746,1.0,777,16,0149f47eabf9a20d0893e2a44e5a6323,441,0,0.5,1.0,0,5.118035654756758,0.0,0.1428571428571428,0,0.0,1,recon,,,,,,,,,
1767542183.992874,172.18.0.1,47540,172.18.0.2,8501,803.0,2593.0,0.236454652532391,0.006146,-0.5568289655289903,0,0.3311038017272949,0.3311038017272949,2,2,2,2203.2974610407746,1.0,777,16,0149f47eabf9a20d0893e2a44e5a6323,441,0,0.5,1.0,0,5.118127628035015,0.7,0.2857142857142857,0,0.0,1,recon,,,,,,,,,
1767542184.315801,172.18.0.1,47542,172.18.0.2,8501,797.0,7605.0,0.0948583670554629,0.006883,-0.4990561426967099,0,0.3229269981384277,0.3229269981384277,3,3,3,2203.2974610407746,1.0,777,16,0149f47eabf9a20d0893e2a44e5a6323,441,0,0.5,1.0,0,5.118217329978943,1.0,0.4285714285714285,0,0.0,1,recon,,,,,,,,,
1767542184.63478,172.18.0.1,47550,172.18.0.2,8501,803.0,4413.0,0.1539493865030675,0.005374,-0.6173454095269828,0,0.3189790248870849,0.3189790248870849,4,4,4,2203.2974610407746,1.0,777,16,0149f47eabf9a20d0893e2a44e5a6323,441,0,0.5,1.0,0,5.118305935263634,1.0,0.5714285714285714,0,0.0,1,inject,,,,,,,,,
1767542185.158968,172.18.0.1,47562,172.18.0.2,8501,1033.0,1783.0,0.3668323863636363,0.029666,1.2868844578295384,0,0.5241880416870117,0.5241880416870117,5,5,5,2203.2974610407746,1.0,777,16,0149f47eabf9a20d0893e2a44e5a6323,441,0,0.5,1.0,0,5.118451543052991,1.0,0.7142857142857143,0,0.0,1,inject,,,,,,,,,
1767542185.705719,172.18.0.1,47574,172.18.0.2,8501,803.0,3398.0,0.1911449654844084,0.006356,-0.5403672385347178,0,0.5467510223388672,0.5467510223388672,6,6,6,2203.2974610407746,1.0,777,16,0149f47eabf9a20d0893e2a44e5a6323,441,0,0.5,1.0,0,5.118603418336974,1.0,0.8571428571428571,0,0.0,1,inject,,,,,,,,,
1767542185.724439,172.18.0.1,47590,172.18.0.2,8501,833.0,1783.0,0.3184250764525994,0.020747,0.587731395629933,0,0.0187199115753173,0.0187199115753173,7,7,7,2203.2974610407746,1.0,777,16,0149f47eabf9a20d0893e2a44e5a6323,441,0,0.5,1.0,0,5.118608618312412,1.0,1.0,0,0.0,1,inject,,,,,,,,,
1767542287.411781,172.18.0.6,43592,172.18.0.2,8501,820.0,1900.0,0.3014705882352941,0.0147133916871203,,1,,3916.149255990982,1,1,1,3042.0684484170533,1.0,66,15,,0,1,1.0,,1,,0.2,0.0,0,0.0,0,discovery,tcp,ssl,SF,0.0,5.0,0.0,9.0,0.0,
1767542534.341635,172.18.0.7,45906,172.18.0.2,8501,798.0,1741.0,0.3142969673099645,0.037583,1.9074915655136144,3,1800.0825159549713,1800.0825159549713,1,1,1,4995.757090569133,1.0,45,17,304734bb1c086c3453b387400cf83f11,68,0,0.5,1.0,1,5.056141774190797,0.0,0.1428571428571428,1,0.34163498878479,0,normal,,,,,,,,,
1767542536.012765,172.18.0.7,45914,172.18.0.2,8501,1080.0,1741.0,0.3828429634881248,0.01625,0.2352152704240102,3,1.6711299419403076,1.6711299419403076,2,2,2,4995.757090569133,1.0,45,17,304734bb1c086c3453b387400cf83f11,68,0,0.5,1.0,1,5.056605976952447,0.7,0.2857142857142857,1,2.0127649307250977,0,normal,,,,,,,,,
1767542685.238824,172.18.0.1,55142,172.18.0.2,8501,798.0,2286.0,0.2587548638132296,0.005386,-0.6164047394130244,0,499.5143849849701,499.5143849849701,1,1,1,2203.2974610407746,1.0,777,17,0149f47eabf9a20d0893e2a44e5a6323,441,0,0.5,1.0,0,5.25736261414157,0.0,0.1428571428571428,0,0.0,1,recon,,,,,,,,,
1767542685.565928,172.18.0.1,55152,172.18.0.2,8501,802.0,8759.0,0.0838824390754105,0.006319,-0.5432676380527562,0,0.3271040916442871,0.3271040916442871,2,2,2,2203.2974610407746,1.0,777,17,0149f47eabf9a20d0893e2a44e5a6323,441,0,0.5,1.0,0,5.257453476389249,0.7,0.2857142857142857,0,0.0,1,recon,,,,,,,,,
1767542685.886468,172.18.0.1,55164,172.18.0.2,8501,797.0,7605.0,0.0948583670554629,0.006572,-0.523435176483466,0,0.3205399513244629,0.3205399513244629,3,3,3,2203.2974610407746,1.0,777,17,0149f47eabf9a20d0893e2a44e5a6323,441,0,0.5,1.0,0,5.257542515264617,1.0,0.4285714285714285,0,0.0,1,recon,,,,,,,,,
1767542686.209954,172.18.0.1,55166,172.18.0.2,8501,801.0,12560.0,0.0599506024998128,0.006983,-0.4912172250803897,0,0.3234860897064209,0.3234860897064209,4,4,4,2203.2974610407746,1.0,777,17,0149f47eabf9a20d0893e2a44e5a6323,441,0,0.5,1.0,0,5.2576323725117575,1.0,0.5714285714285714,0,0.0,1,recon,,,,,,,,,
1767542686.736715,172.18.0.1,55168,172.18.0.2,8501,1029.0,1783.0,0.3659317211948791,0.033637,1.5981678763736162,0,0.5267610549926758,0.5267610549926758,5,5,5,2203.2974610407746,1.0,777,17,0149f47eabf9a20d0893e2a44e5a6323,441,0,0.5,1.0,0,5.257778695027033,1.0,0.7142857142857143,0,0.0,1,verify,,,,,,,,,
