n_connections,id.resp_p_std,orig_bytes_mean,orig_bytes_std,orig_bytes_max,resp_bytes_mean,resp_bytes_std,resp_bytes_max,bytes_ratio_mean,bytes_ratio_std,bytes_ratio_max,duration_mean,duration_std,duration_max,duration_zscore_mean,duration_zscore_std,duration_zscore_max,conn_state_encoded_mean,conn_state_encoded_std,conn_state_encoded_max,conn_interval_mean,conn_interval_std,conn_interval_max,time_since_last_conn_mean,time_since_last_conn_std,conn_count_10s_mean,conn_count_10s_std,conn_count_10s_max,conn_count_60s_mean,conn_count_60s_std,conn_count_60s_max,conn_count_300s_mean,conn_count_300s_std,conn_count_300s_max,interval_stddev_mean,interval_stddev_std,interval_stddev_max,burst_score_mean,burst_score_std,burst_score_max,total_conn_from_ip_mean,total_conn_from_ip_std,total_conn_from_ip_max,ja3_frequency_mean,ja3_frequency_std,ja3_frequency_max,ja3_is_known_std,ja3_behavior_score_std,unique_ja3_from_ip_std,is_known_ip_std,ip_first_seen_hours_ago_mean,ip_first_seen_hours_ago_std,ip_first_seen_hours_ago_max,recon_pattern_score_mean,recon_pattern_score_std,recon_pattern_score_max,recent_activity_score_mean,recent_activity_score_std,recent_activity_score_max,recent_docker_event_mean,recent_docker_event_std,recent_docker_event_max,time_since_container_start_mean,time_since_container_start_std,time_since_container_start_max,is_attack
7,0.0,837.1428571428571,85.407705685589,1029.0,6333.714285714285,4370.116844901889,12582.0,0.1797073997513683,0.1296005813265221,0.3659317211948791,0.0124718571428571,0.0092676039950746,0.029266,-0.0710004183551656,0.7721906589692988,1.32831274247624,0.0,0.0,0,157.91551865850175,416.90234847841407,1103.3610956668854,157.91551865850175,416.90234847841407,4.0,2.160246899469287,7,4.0,2.160246899469287,7,4.0,2.160246899469287,7,211.4040375182128,0.0,211.4040375182128,0.8571428571428571,0.3779644730092272,1.0,445.0,2.160246899469287,448,336.0,0.0,336,0.0,0.0,0.0,0.0,0.0002975945907925,0.0002252225163398,0.0005687597062852,0.8428571428571429,0.304724700110022,1.0,0.5714285714285714,0.3086066999241838,1.0,0.0,0.0,0,0.0,0.0,0.0,1
7,0.0,837.1428571428571,85.407705685589,1029.0,6333.714285714285,4370.116844901889,12582.0,0.1797073997513683,0.1296005813265221,0.3659317211948791,0.0124718571428571,0.0092676039950746,0.029266,-0.0710004183551656,0.7721906589692988,1.32831274247624,0.0,0.0,0,157.91551865850175,416.90234847841407,1103.3610956668854,157.91551865850175,416.90234847841407,4.0,2.160246899469287,7,4.0,2.160246899469287,7,4.0,2.160246899469287,7,211.4040375182128,0.0,211.4040375182128,0.8571428571428571,0.3779644730092272,1.0,445.0,2.160246899469287,448,336.0,0.0,336,0.0,0.0,0.0,0.0,0.0002975945907925,0.0002252225163398,0.0005687597062852,0.8428571428571429,0.304724700110022,1.0,0.5714285714285714,0.3086066999241838,1.0,0.0,0.0,0,0.0,0.0,0.0,1
5,0.0,852.0,99.86991538997115,1029.0,6662.6,4785.44964449528,12582.0,0.1826910762783749,0.1457781319283732,0.3659317211948791,0.0140154,0.010829574151369,0.029266,0.0576098865993777,0.9023363541155666,1.32831274247624,0.0,0.0,0,0.3445847988128662,0.2119765739310414,0.5438699722290039,0.3445847988128662,0.2119765739310414,5.0,1.5811388300841898,7,5.0,1.5811388300841898,7,5.0,1.5811388300841898,7,211.40403751821276,3.1776437161565096e-14,211.4040375182128,1.0,0.0,1.0,446.0,1.5811388300841898,448,336.0,0.0,336,0.0,0.0,0.0,0.0,0.0003985984855227,0.0001744667124035,0.0005687597062852,1.0,0.0,1.0,0.7142857142857142,0.2258769757263128,1.0,0.0,0.0,0,0.0,0.0,0.0,1
4,0.0,800.25,3.2015621187164243,803.0,4220.0,2442.073026481122,7605.0,0.1862144583537661,0.0758584122458753,0.2606139777922926,0.00674775,0.0003206320580769,0.007203,-0.5479416071460144,0.0267155437742821,-0.5100094946299205,0.0,0.0,0,227.0778240561485,453.51422615850623,907.3491632938384,227.0778240561485,453.51422615850623,2.5,1.2909944487358056,4,2.5,1.2909944487358056,4,2.5,1.2909944487358056,4,211.4040375182128,0.0,211.4040375182128,0.75,0.5,1.0,450.5,1.2909944487358056,452,336.0,0.0,336,0.0,0.0,0.0,0.0,0.219437044693364,0.0001150167741286,0.2195706477430131,0.675,0.4716990566028302,1.0,0.3571428571428571,0.1844277783908293,0.5714285714285714,0.0,0.0,0,0.0,0.0,0.0,1
7,0.0,838.4285714285714,86.23196843950845,1032.0,3405.8571428571427,2071.230103792706,7605.0,0.2313605839780954,0.093416041218136,0.3666074600355239,0.0139884285714285,0.0141802968452373,0.043857,0.0553625867349269,1.1815235924111005,2.544056737473112,0.0,0.0,0,129.91598061152865,342.815855732207,907.3491632938384,129.91598061152865,342.815855732207,4.0,2.160246899469287,7,4.0,2.160246899469287,7,4.0,2.160246899469287,7,211.4040375182128,0.0,211.4040375182128,0.8571428571428571,0.3779644730092272,1.0,452.0,2.160246899469287,455,336.0,0.0,336,0.0,0.0,0.0,0.0,0.219601672197145,0.0002270512016424,0.2198763610919316,0.8142857142857143,0.3760699023168052,1.0,0.5714285714285714,0.3086066999241838,1.0,0.0,0.0,0,0.0,0.0,0.0,1
7,0.0,838.4285714285714,86.23196843950845,1032.0,3405.8571428571427,2071.230103792706,7605.0,0.2313605839780954,0.093416041218136,0.3666074600355239,0.0139884285714285,0.0141802968452373,0.043857,0.0553625867349269,1.1815235924111005,2.544056737473112,0.0,0.0,0,129.91598061152865,342.815855732207,907.3491632938384,129.91598061152865,342.815855732207,4.0,2.160246899469287,7,4.0,2.160246899469287,7,4.0,2.160246899469287,7,211.4040375182128,0.0,211.4040375182128,0.8571428571428571,0.3779644730092272,1.0,452.0,2.160246899469287,455,336.0,0.0,336,0.0,0.0,0.0,0.0,0.219601672197145,0.0002270512016424,0.2198763610919316,0.8142857142857143,0.3760699023168052,1.0,0.5714285714285714,0.3086066999241838,1.0,0.0,0.0,0,0.0,0.0,0.0,1
3,0.0,889.3333333333334,124.4601676575013,1032.0,2320.3333333333335,911.702436836347,3373.0,0.2915554181438678,0.0896462481075754,0.3666074600355239,0.0236426666666666,0.018932166445849,0.043857,0.859768178576182,1.5774564915922331,2.544056737473112,0.0,0.0,0,0.3668560187021891,0.3027618337248126,0.5601382255554199,0.3668560187021891,0.3027618337248126,6.0,1.0,7,6.0,1.0,7,6.0,1.0,7,211.4040375182128,0.0,211.4040375182128,1.0,0.0,1.0,454.0,1.0,455,336.0,0.0,336,0.0,0.0,0.0,0.0,0.2198211755355198,9.13041820869108e-05,0.2198763610919316,1.0,0.0,1.0,0.8571428571428571,0.1428571428571428,1.0,0.0,0.0,0,0.0,0.0,0.0,1
4,0.0,800.25,3.2015621187164243,803.0,4220.0,2447.481290360902,7605.0,0.1864322377572182,0.0762794899713623,0.2606139777922926,0.00652625,0.0001875444391782,0.006681,-0.5663973192213901,0.0156264838411319,-0.5535033172183906,0.0,0.0,0,218.3683485388756,436.0970651706303,872.5139462947845,218.3683485388756,436.0970651706303,2.5,1.2909944487358056,4,2.5,1.2909944487358056,4,2.5,1.2909944487358056,4,211.4040375182128,0.0,211.4040375182128,0.75,0.5,1.0,457.5,1.2909944487358056,459,336.0,0.0,336,0.0,0.0,0.0,0.0,0.3989428303307956,0.0001146828623135,0.3990760735670725,0.675,0.4716990566028302,1.0,0.3571428571428571,0.1844277783908293,0.5714285714285714,0.0,0.0,0,0.0,0.0,0.0,1
7,0.0,838.5714285714286,86.60611437779117,1033.0,3406.285714285714,2077.22569101881,7605.0,0.2317330541899309,0.0940558937292912,0.3668323863636363,0.0123482857142857,0.0109228684070666,0.033659,-0.0812965750434597,0.9101097713681282,1.6943440885129244,0.0,0.0,0,124.93747861044749,329.65028282505364,872.5139462947845,124.93747861044749,329.65028282505364,4.0,2.160246899469287,7,4.0,2.160246899469287,7,4.0,2.160246899469287,7,211.4040375182128,0.0,211.4040375182128,0.8571428571428571,0.3779644730092272,1.0,459.0,2.160246899469287,462,336.0,0.0,336,0.0,0.0,0.0,0.0,0.3991064835067779,0.000225602764827,0.3993785613775253,0.8142857142857143,0.3760699023168052,1.0,0.5714285714285714,0.3086066999241838,1.0,0.0,0.0,0,0.0,0.0,0.0,1
7,0.0,838.5714285714286,86.60611437779117,1033.0,3406.285714285714,2077.22569101881,7605.0,0.2317330541899309,0.0940558937292912,0.3668323863636363,0.0123482857142857,0.0109228684070666,0.033659,-0.0812965750434597,0.9101097713681282,1.6943440885129244,0.0,0.0,0,124.93747861044749,329.65028282505364,872.5139462947845,124.93747861044749,329.65028282505364,4.0,2.160246899469287,7,4.0,2.160246899469287,7,4.0,2.160246899469287,7,211.4040375182128,0.0,211.4040375182128,0.8571428571428571,0.3779644730092272,1.0,459.0,2.160246899469287,462,336.0,0.0,336,0.0,0.0,0.0,0.0,0.3991064835067779,0.000225602764827,0.3993785613775253,0.8142857142857143,0.3760699023168052,1.0,0.5714285714285714,0.3086066999241838,1.0,0.0,0.0,0,0.0,0.0,0.0,1
3,0.0,889.6666666666666,125.03332889007368,1033.0,2321.3333333333335,932.4206847412456,3398.0,0.2921341427668813,0.0907465005350005,0.3668323863636363,0.020111,0.0141312633547039,0.033659,0.5655044171937808,1.1774380484682845,1.6943440885129244,0.0,0.0,0,0.3629853725433349,0.3001080996779364,0.5483570098876953,0.3629853725433349,0.3001080996779364,6.0,1.0,7,6.0,1.0,7,6.0,1.0,7,211.4040375182128,0.0,211.4040375182128,1.0,0.0,1.0,461.0,1.0,462,336.0,0.0,336,0.0,0.0,0.0,0.0,0.3993246877414209,8.931532952287991e-05,0.3993785613775253,1.0,0.0,1.0,0.8571428571428571,0.1428571428571428,1.0,0.0,0.0,0,0.0,0.0,0.0,1
12,0.0,842.0,89.7319239837093,1033.0,3548.75,2107.3371014365284,7605.0,0.2274831375223905,0.0937723936681681,0.3668323863636363,0.0085896666666666,0.0053746054626165,0.022639,-0.3944703490564623,0.447820184816221,0.7761411672007777,0.0,0.0,0,72.43815503517787,250.12516466422232,866.6920986175537,72.43815503517787,250.12516466422232,6.5,3.605551275463989,12,6.5,3.605551275463989,12,6.5,3.605551275463989,12,211.40403751821273,5.937101467078419e-14,211.4040375182128,0.8333333333333334,0.3892494720807614,1.0,468.5,3.605551275463989,474,336.0,0.0,336,0.0,0.0,0.0,0.0,0.908669249580966,0.4694850073044281,1.4407379386160108,0.7833333333333333,0.3833662699947623,1.0,0.5119047619047619,0.2755216562360211,1.0,0.0,0.0,0,0.0,0.0,0.0,1
14,0.0,838.5714285714286,83.20846322128747,1033.0,3411.8571428571427,1993.406780716518,7605.0,0.2312656003561679,0.0901146324996872,0.3668323863636363,0.0098085,0.0072992804150082,0.028304,-0.2929153284340223,0.608186987344566,1.2481574602346537,0.0,0.0,0,62.12952523572104,231.56909793894943,866.6920986175537,62.12952523572104,231.56909793894943,7.5,4.183300132670378,14,7.5,4.183300132670378,14,7.5,4.183300132670378,14,211.40403751821273,5.898920354215658e-14,211.4040375182128,0.8571428571428571,0.3631365196012814,1.0,469.5,4.183300132670378,476,336.0,0.0,336,0.0,0.0,0.0,0.0,0.9847007558695852,0.4731371771002727,1.440892242193222,0.8142857142857143,0.361316274957897,1.0,0.5714285714285714,0.2964997266644404,1.0,0.0,0.0,0,0.0,0.0,0.0,1
14,0.0,838.5714285714286,83.20846322128747,1033.0,3411.8571428571427,1993.406780716518,7605.0,0.2312656003561679,0.0901146324996872,0.3668323863636363,0.0098085,0.0072992804150082,0.028304,-0.2929153284340223,0.608186987344566,1.2481574602346537,0.0,0.0,0,62.12952523572104,231.56909793894943,866.6920986175537,62.12952523572104,231.56909793894943,7.5,4.183300132670378,14,7.5,4.183300132670378,14,7.5,4.183300132670378,14,211.40403751821273,5.898920354215658e-14,211.4040375182128,0.8571428571428571,0.3631365196012814,1.0,469.5,4.183300132670378,476,336.0,0.0,336,0.0,0.0,0.0,0.0,0.9847007558695852,0.4731371771002727,1.440892242193222,0.8142857142857143,0.361316274957897,1.0,0.5714285714285714,0.2964997266644404,1.0,0.0,0.0,0,0.0,0.0,0.0,1
2,0.0,818.0,21.213203435596427,833.0,2590.5,1110.8647532440662,3376.0,0.2539603773588328,0.0874113311470126,0.3157695223654284,0.0171214999999999,0.0158144431612371,0.028304,0.3164147953006173,1.317683113391365,1.2481574602346537,0.0,0.0,0,0.2777464389801025,0.3678603912013878,0.53786301612854,0.2777464389801025,0.3678603912013878,13.5,0.7071067811865476,14,13.5,0.7071067811865476,14,13.5,0.7071067811865476,14,211.4040375182128,0.0,211.4040375182128,1.0,0.0,1.0,475.5,0.7071067811865476,476,336.0,0.0,336,0.0,0.0,0.0,0.0,1.440889793601301,3.462831903396016e-06,1.440892242193222,1.0,0.0,1.0,0.9285714285714286,0.1010152544552211,1.0,0.0,0.0,0,0.0,0.0,0.0,1
7,0.0,837.2857142857143,85.39655396192184,1029.0,6330.571428571428,4367.4354357808525,12582.0,0.1797415071842222,0.1294170328356654,0.363091037402964,0.0112177142857142,0.0084377829970177,0.02532,-0.1754974814378637,0.7030487293339075,0.9995261065871538,0.0,0.0,0,180.46588468551636,476.56688312929305,1261.217917919159,180.46588468551636,476.56688312929305,4.0,2.160246899469287,7,4.0,2.160246899469287,7,4.0,2.160246899469287,7,211.4040375182128,0.0,211.4040375182128,0.8571428571428571,0.3779644730092272,1.0,480.0,2.160246899469287,483,336.0,0.0,336,0.0,0.0,0.0,0.0,0.6264019806044443,0.0002251261109585,0.6266731321811676,0.8142857142857143,0.3760699023168052,1.0,0.5714285714285714,0.3086066999241838,1.0,0.0,0.0,0,0.0,0.0,0.0,1
7,0.0,837.2857142857143,85.39655396192184,1029.0,6330.571428571428,4367.4354357808525,12582.0,0.1797415071842222,0.1294170328356654,0.363091037402964,0.0112177142857142,0.0084377829970177,0.02532,-0.1754974814378637,0.7030487293339075,0.9995261065871538,0.0,0.0,0,180.46588468551636,476.56688312929305,1261.217917919159,180.46588468551636,476.56688312929305,4.0,2.160246899469287,7,4.0,2.160246899469287,7,4.0,2.160246899469287,7,211.4040375182128,0.0,211.4040375182128,0.8571428571428571,0.3779644730092272,1.0,480.0,2.160246899469287,483,336.0,0.0,336,0.0,0.0,0.0,0.0,0.6264019806044443,0.0002251261109585,0.6266731321811676,0.8142857142857143,0.3760699023168052,1.0,0.5714285714285714,0.3086066999241838,1.0,0.0,0.0,0,0.0,0.0,0.0,1
7,0.0,837.2857142857143,85.39655396192184,1029.0,6330.571428571428,4367.4354357808525,12582.0,0.1797415071842222,0.1294170328356654,0.363091037402964,0.0112177142857142,0.0084377829970177,0.02532,-0.1754974814378637,0.7030487293339075,0.9995261065871538,0.0,0.0,0,180.46588468551636,476.56688312929305,1261.217917919159,180.46588468551636,476.56688312929305,4.0,2.160246899469287,7,4.0,2.160246899469287,7,4.0,2.160246899469287,7,211.4040375182128,0.0,211.4040375182128,0.8571428571428571,0.3779644730092272,1.0,480.0,2.160246899469287,483,336.0,0.0,336,0.0,0.0,0.0,0.0,0.6264019806044443,0.0002251261109585,0.6266731321811676,0.8142857142857143,0.3760699023168052,1.0,0.5714285714285714,0.3086066999241838,1.0,0.0,0.0,0,0.0,0.0,0.0,1
7,0.0,838.5714285714286,86.60611437779117,1033.0,3405.5714285714284,2074.006256591564,7605.0,0.2314916310202701,0.0932869782275121,0.3639887244538407,0.0088552857142857,0.0070999586081959,0.024794,-0.3723385717896783,0.591579195575391,0.9556989980018372,0.0,0.0,0,191.5568345274244,505.91420534084926,1338.862343788147,191.5568345274244,505.91420534084926,4.0,2.160246899469287,7,4.0,2.160246899469287,7,4.0,2.160246899469287,7,211.4040375182128,0.0,211.4040375182128,0.8571428571428571,0.3779644730092272,1.0,487.0,2.160246899469287,490,336.0,0.0,336,0.0,0.0,0.0,0.0,0.7268200539407276,0.0002242779234533,0.7270900905132294,0.8142857142857143,0.3760699023168052,1.0,0.5714285714285714,0.3086066999241838,1.0,0.0,0.0,0,0.0,0.0,0.0,1
7,0.0,838.5714285714286,86.60611437779117,1033.0,3405.5714285714284,2074.006256591564,7605.0,0.2314916310202701,0.0932869782275121,0.3639887244538407,0.0088552857142857,0.0070999586081959,0.024794,-0.3723385717896783,0.591579195575391,0.9556989980018372,0.0,0.0,0,191.5568345274244,505.91420534084926,1338.862343788147,191.5568345274244,505.91420534084926,4.0,2.160246899469287,7,4.0,2.160246899469287,7,4.0,2.160246899469287,7,211.4040375182128,0.0,211.4040375182128,0.8571428571428571,0.3779644730092272,1.0,487.0,2.160246899469287,490,336.0,0.0,336,0.0,0.0,0.0,0.0,0.7268200539407276,0.0002242779234533,0.7270900905132294,0.8142857142857143,0.3760699023168052,1.0,0.5714285714285714,0.3086066999241838,1.0,0.0,0.0,0,0.0,0.0,0.0,1
7,0.0,838.5714285714286,86.60611437779117,1033.0,3405.5714285714284,2074.006256591564,7605.0,0.2314916310202701,0.0932869782275121,0.3639887244538407,0.0088552857142857,0.0070999586081959,0.024794,-0.3723385717896783,0.591579195575391,0.9556989980018372,0.0,0.0,0,191.5568345274244,505.91420534084926,1338.862343788147,191.5568345274244,505.91420534084926,4.0,2.160246899469287,7,4.0,2.160246899469287,7,4.0,2.160246899469287,7,211.4040375182128,0.0,211.4040375182128,0.8571428571428571,0.3779644730092272,1.0,487.0,2.160246899469287,490,336.0,0.0,336,0.0,0.0,0.0,0.0,0.7268200539407276,0.0002242779234533,0.7270900905132294,0.8142857142857143,0.3760699023168052,1.0,0.5714285714285714,0.3086066999241838,1.0,0.0,0.0,0,0.0,0.0,0.0,1
7,0.0,838.5714285714286,86.60611437779117,1033.0,3411.8571428571427,2074.3784955637057,7605.0,0.2311818392309282,0.0933648712262425,0.3639887244538407,0.0096225714285714,0.006467705050406,0.02227,-0.3084071757517272,0.5388988812584518,0.745395533991687,0.0,0.0,0,77.05316046306065,202.9685236822745,537.342344045639,77.05316046306065,202.9685236822745,4.0,2.160246899469287,7,4.0,2.160246899469287,7,4.0,2.160246899469287,7,211.4040375182128,0.0,211.4040375182128,0.8571428571428571,0.3779644730092272,1.0,494.0,2.160246899469287,497,336.0,0.0,336,0.0,0.0,0.0,0.0,0.9287939992972783,0.0002235633606457,0.9290625741746692,0.8142857142857143,0.3760699023168052,1.0,0.5714285714285714,0.3086066999241838,1.0,0.0,0.0,0,0.0,0.0,0.0,1
7,0.0,838.5714285714286,86.60611437779117,1033.0,3411.8571428571427,2074.3784955637057,7605.0,0.2311818392309282,0.0933648712262425,0.3639887244538407,0.0096225714285714,0.006467705050406,0.02227,-0.3084071757517272,0.5388988812584518,0.745395533991687,0.0,0.0,0,77.05316046306065,202.9685236822745,537.342344045639,77.05316046306065,202.9685236822745,4.0,2.160246899469287,7,4.0,2.160246899469287,7,4.0,2.160246899469287,7,211.4040375182128,0.0,211.4040375182128,0.8571428571428571,0.3779644730092272,1.0,494.0,2.160246899469287,497,336.0,0.0,336,0.0,0.0,0.0,0.0,0.9287939992972783,0.0002235633606457,0.9290625741746692,0.8142857142857143,0.3760699023168052,1.0,0.5714285714285714,0.3086066999241838,1.0,0.0,0.0,0,0.0,0.0,0.0,1
7,0.0,838.5714285714286,86.60611437779117,1033.0,3411.8571428571427,2074.3784955637057,7605.0,0.2311818392309282,0.0933648712262425,0.3639887244538407,0.0096225714285714,0.006467705050406,0.02227,-0.3084071757517272,0.5388988812584518,0.745395533991687,0.0,0.0,0,77.05316046306065,202.9685236822745,537.342344045639,77.05316046306065,202.9685236822745,4.0,2.160246899469287,7,4.0,2.160246899469287,7,4.0,2.160246899469287,7,211.4040375182128,0.0,211.4040375182128,0.8571428571428571,0.3779644730092272,1.0,494.0,2.160246899469287,497,336.0,0.0,336,0.0,0.0,0.0,0.0,0.9287939992972783,0.0002235633606457,0.9290625741746692,0.8142857142857143,0.3760699023168052,1.0,0.5714285714285714,0.3086066999241838,1.0,0.0,0.0,0,0.0,0.0,0.0,1
7,0.0,837.2857142857143,85.39655396192184,1029.0,6324.285714285715,4360.155414442843,12560.0,0.1797832230779328,0.1293779508362224,0.363091037402964,0.0127812857142857,0.0118632171397459,0.033284,-0.0452183658848246,0.9884610375567198,1.6630985263085636,0.0,0.0,0,118.56938365527562,312.80721117844735,827.9493515491486,118.56938365527562,312.80721117844735,4.0,2.160246899469287,7,4.0,2.160246899469287,7,4.0,2.160246899469287,7,211.4040375182128,0.0,211.4040375182128,0.8571428571428571,0.3779644730092272,1.0,501.0,2.160246899469287,504,336.0,0.0,336,0.0,0.0,0.0,0.0,1.0586388718419606,0.0002242424594759,1.0589092183113098,0.8142857142857143,0.3760699023168052,1.0,0.5714285714285714,0.3086066999241838,1.0,0.0,0.0,0,0.0,0.0,0.0,1
7,0.0,837.2857142857143,85.39655396192184,1029.0,6324.285714285715,4360.155414442843,12560.0,0.1797832230779328,0.1293779508362224,0.363091037402964,0.0127812857142857,0.0118632171397459,0.033284,-0.0452183658848246,0.9884610375567198,1.6630985263085636,0.0,0.0,0,118.56938365527562,312.80721117844735,827.9493515491486,118.56938365527562,312.80721117844735,4.0,2.160246899469287,7,4.0,2.160246899469287,7,4.0,2.160246899469287,7,211.4040375182128,0.0,211.4040375182128,0.8571428571428571,0.3779644730092272,1.0,501.0,2.160246899469287,504,336.0,0.0,336,0.0,0.0,0.0,0.0,1.0586388718419606,0.0002242424594759,1.0589092183113098,0.8142857142857143,0.3760699023168052,1.0,0.5714285714285714,0.3086066999241838,1.0,0.0,0.0,0,0.0,0.0,0.0,1
7,0.0,837.2857142857143,85.39655396192184,1029.0,6324.285714285715,4360.155414442843,12560.0,0.1797832230779328,0.1293779508362224,0.363091037402964,0.0127812857142857,0.0118632171397459,0.033284,-0.0452183658848246,0.9884610375567198,1.6630985263085636,0.0,0.0,0,118.56938365527562,312.80721117844735,827.9493515491486,118.56938365527562,312.80721117844735,4.0,2.160246899469287,7,4.0,2.160246899469287,7,4.0,2.160246899469287,7,211.4040375182128,0.0,211.4040375182128,0.8571428571428571,0.3779644730092272,1.0,501.0,2.160246899469287,504,336.0,0.0,336,0.0,0.0,0.0,0.0,1.0586388718419606,0.0002242424594759,1.0589092183113098,0.8142857142857143,0.3760699023168052,1.0,0.5714285714285714,0.3086066999241838,1.0,0.0,0.0,0,0.0,0.0,0.0,1
7,0.0,838.4285714285714,86.23196843950845,1032.0,3415.285714285714,2070.0849188930806,7605.0,0.2307175189577856,0.0928940500118947,0.3637645400070497,0.0090661428571428,0.0061234438956241,0.022011,-0.3547696385273405,0.5102145257217026,0.723815265695875,0.0,0.0,0,171.2545030457633,452.20457386127214,1196.758011341095,171.2545030457633,452.20457386127214,4.0,2.160246899469287,7,4.0,2.160246899469287,7,4.0,2.160246899469287,7,211.4040375182128,0.0,211.4040375182128,0.8571428571428571,0.3779644730092272,1.0,508.0,2.160246899469287,511,336.0,0.0,336,0.0,0.0,0.0,0.0,1.188538811774481,0.0002227553362386,1.1888063477807576,0.8142857142857143,0.3760699023168052,1.0,0.5714285714285714,0.3086066999241838,1.0,0.0,0.0,0,0.0,0.0,0.0,1
7,0.0,838.4285714285714,86.23196843950845,1032.0,3415.285714285714,2070.0849188930806,7605.0,0.2307175189577856,0.0928940500118947,0.3637645400070497,0.0090661428571428,0.0061234438956241,0.022011,-0.3547696385273405,0.5102145257217026,0.723815265695875,0.0,0.0,0,171.2545030457633,452.20457386127214,1196.758011341095,171.2545030457633,452.20457386127214,4.0,2.160246899469287,7,4.0,2.160246899469287,7,4.0,2.160246899469287,7,211.4040375182128,0.0,211.4040375182128,0.8571428571428571,0.3779644730092272,1.0,508.0,2.160246899469287,511,336.0,0.0,336,0.0,0.0,0.0,0.0,1.188538811774481,0.0002227553362386,1.1888063477807576,0.8142857142857143,0.3760699023168052,1.0,0.5714285714285714,0.3086066999241838,1.0,0.0,0.0,0,0.0,0.0,0.0,1
7,0.0,838.4285714285714,86.23196843950845,1032.0,3415.285714285714,2070.0849188930806,7605.0,0.2307175189577856,0.0928940500118947,0.3637645400070497,0.0090661428571428,0.0061234438956241,0.022011,-0.3547696385273405,0.5102145257217026,0.723815265695875,0.0,0.0,0,171.2545030457633,452.20457386127214,1196.758011341095,171.2545030457633,452.20457386127214,4.0,2.160246899469287,7,4.0,2.160246899469287,7,4.0,2.160246899469287,7,211.4040375182128,0.0,211.4040375182128,0.8571428571428571,0.3779644730092272,1.0,508.0,2.160246899469287,511,336.0,0.0,336,0.0,0.0,0.0,0.0,1.188538811774481,0.0002227553362386,1.1888063477807576,0.8142857142857143,0.3760699023168052,1.0,0.5714285714285714,0.3086066999241838,1.0,0.0,0.0,0,0.0,0.0,0.0,1
4,0.0,799.5,2.3804761428476167,802.0,7791.5,4251.297880255707,12560.0,0.1248747115721892,0.0916620830061158,0.2606139777922926,0.00571875,0.0003962081733971,0.006253,-0.6336794298347802,0.0330126590073472,-0.5891649188809677,0.0,0.0,0,446.7274253964424,892.8176674450361,1785.953926563263,446.7274253964424,892.8176674450361,2.5,1.2909944487358056,4,2.5,1.2909944487358056,4,2.5,1.2909944487358056,4,211.4040375182128,0.0,211.4040375182128,0.75,0.5,1.0,513.5,1.2909944487358056,515,336.0,0.0,336,0.0,0.0,0.0,0.0,1.5659990895787874,0.0001142876903065,1.5661317391528025,0.675,0.4716990566028302,1.0,0.3571428571428571,0.1844277783908293,0.5714285714285714,0.0,0.0,0,0.0,0.0,0.0,1
7,0.0,837.1428571428571,85.407705685589,1029.0,6327.428571428572,4356.342688431159,12560.0,0.1793669292802483,0.12886213707467,0.363091037402964,0.0113027142857142,0.0094752289807737,0.028012,-0.1684151540048753,0.7894902840515421,1.223827582464858,0.0,0.0,0,255.42753880364555,674.8987216945644,1785.953926563263,255.42753880364555,674.8987216945644,4.0,2.160246899469287,7,4.0,2.160246899469287,7,4.0,2.160246899469287,7,211.4040375182128,0.0,211.4040375182128,0.8571428571428571,0.3779644730092272,1.0,515.0,2.160246899469287,518,336.0,0.0,336,0.0,0.0,0.0,0.0,1.566161891061162,0.0002244546005481,1.5664325919416215,0.8142857142857143,0.3760699023168052,1.0,0.5714285714285714,0.3086066999241838,1.0,0.0,0.0,0,0.0,0.0,0.0,1
7,0.0,837.1428571428571,85.407705685589,1029.0,6327.428571428572,4356.342688431159,12560.0,0.1793669292802483,0.12886213707467,0.363091037402964,0.0113027142857142,0.0094752289807737,0.028012,-0.1684151540048753,0.7894902840515421,1.223827582464858,0.0,0.0,0,255.42753880364555,674.8987216945644,1785.953926563263,255.42753880364555,674.8987216945644,4.0,2.160246899469287,7,4.0,2.160246899469287,7,4.0,2.160246899469287,7,211.4040375182128,0.0,211.4040375182128,0.8571428571428571,0.3779644730092272,1.0,515.0,2.160246899469287,518,336.0,0.0,336,0.0,0.0,0.0,0.0,1.566161891061162,0.0002244546005481,1.5664325919416215,0.8142857142857143,0.3760699023168052,1.0,0.5714285714285714,0.3086066999241838,1.0,0.0,0.0,0,0.0,0.0,0.0,1
3,0.0,887.3333333333334,123.54081646700143,1029.0,4375.333333333333,4451.947925721204,9516.0,0.2520232195576603,0.1528274732043446,0.363091037402964,0.018748,0.0111173147837056,0.028012,0.451937213768331,0.926311334985956,1.223827582464858,0.0,0.0,0,0.3610233465830485,0.297489383091247,0.5437281131744385,0.3610233465830485,0.297489383091247,6.0,1.0,7,6.0,1.0,7,6.0,1.0,7,211.4040375182128,0.0,211.4040375182128,1.0,0.0,1.0,517.0,1.0,518,336.0,0.0,336,0.0,0.0,0.0,0.0,1.5663789597043285,8.865804978891091e-05,1.5664325919416215,1.0,0.0,1.0,0.8571428571428571,0.1428571428571428,1.0,0.0,0.0,0,0.0,0.0,0.0,1
